n,g,steps,dt,target_depth,ansatz_depth,max_td,mean_td,compile_err_min,compile_err_max,compile_err_spread,seeds_agree,elapsed_s
12,0.3,4,0.1,16,8,0.026013737063818487,0.02559439837105886,1.7615688594268453,2.025092633607375,0.26352377418052964,0,21.885354707948864
12,0.3,4,0.1,16,10,0.02710583054290095,0.026536529190621695,1.6721478206014577,2.046295088519274,0.37414726791781616,0,28.592982499860227
12,0.3,4,0.1,16,12,0.02220623264844704,0.0219864485772187,1.5752911212238712,1.7064403704822169,0.1311492492583457,0,35.4925185830798
12,0.3,6,0.1,24,2,0.1152486905321401,0.11330443513202368,7.25039235157654,7.25039235157723,6.901146321069973e-13,1,3.614602084038779
12,0.3,6,0.1,24,3,0.014388014160577714,0.01420171348778885,0.903832731250452,50.06869591041865,49.164863179168194,0,8.017794250044972
12,0.3,6,0.1,24,4,0.0773253132747863,0.07586878740352339,5.159387476651843,6.6827609432812345,1.5233734666293914,0,15.275328167015687
12,0.3,6,0.1,24,5,0.009886388627416157,0.009708817397420624,0.6192399508130587,12.318179386136507,11.698939435323448,0,22.094063750002533
12,0.3,6,0.1,24,6,0.07221436487369803,0.0712880027988684,5.170281405828288,5.96768045130726,0.7973990454789712,0,28.340492957970127
12,0.3,6,0.1,24,8,0.06249544578689377,0.061712351299415734,4.750079752509402,5.055396562136977,0.3053168096275751,0,41.47845833399333
12,0.3,6,0.1,24,10,0.054131432113812356,0.05379312573558585,3.879719835179119,6.312160709415991,2.4324408742368724,0,55.098885542014614
12,0.3,6,0.1,24,12,0.08514035807773515,0.08291736455894567,4.114767002416173,5.472898272370467,1.3581312699542947,0,74.17574479104951
12,0.3,8,0.1,32,2,0.24090684347858615,0.2370639876229319,15.250962327560599,15.250962327561641,1.042721464727947e-12,1,4.53093716618605
12,0.3,8,0.1,32,3,0.03455920271531685,0.033955404113041744,2.163804454263963,49.0304130710105,46.86660861674654,0,8.656446707900614
12,0.3,8,0.1,32,4,0.03812438388469673,0.037706222643883056,2.7024586645352664,45.043355460669275,42.34089679613401,0,15.456339958123863
12,0.3,8,0.1,32,5,0.026187748098139903,0.02591432983726986,1.6565485642129847,2.500500655868652,0.8439520916556673,0,21.829845834057778
12,0.3,8,0.1,32,6,0.07959885617974446,0.07859486845047078,6.562247132043995,9.618152157797427,3.0559050257534324,0,27.759942583041266
12,0.3,8,0.1,32,8,0.061271610424191644,0.060446583583288194,5.011395075751944,8.205624227106798,3.194229151354854,0,41.15144591615535
12,0.3,8,0.1,32,10,0.05345085679194833,0.05311412038094291,3.7669250247396966,17.44078220458473,13.673857179845031,0,53.53912337496877
12,0.3,8,0.1,32,12,0.16405545020922796,0.16221677645624452,4.202900753570787,25.181481292154103,20.978580538583316,0,68.05995154101402
12,0.3,12,0.1,48,2,0.5341380893677694,0.5269855424687877,35.02948160296222,35.02948160296232,9.947598300641403e-14,1,5.268710041884333
12,0.3,12,0.1,48,3,0.06822841555113046,0.06737277245327382,4.30381848869545,8.46091222556022,4.15709373686477,0,9.207111333031207
12,0.3,12,0.1,48,4,0.029319694255392048,0.028903993845133463,1.818928196253394,42.20167019037357,40.382741994120174,0,15.26705079106614
12,0.3,12,0.1,48,5,0.1097541395727295,0.10860771510998565,6.9077962513081355,22.693114499186215,15.785318247878081,0,26.734238708158955
12,0.3,12,0.1,48,6,0.020695630551111337,0.020353450499295645,1.5843671350805186,16.278259089278684,14.693891954198165,0,28.914831625064835
12,0.3,12,0.1,48,8,0.017349366116804384,0.017201003315780294,1.2626458214464447,19.66119861813969,18.398552796693245,0,40.95410441700369
12,0.3,12,0.1,48,10,0.026778465158225732,0.02636270254441934,1.7946245026894962,11.111710344869904,9.317085842180408,0,54.415801332797855
12,0.3,12,0.1,48,12,0.03532460918407497,0.034776225625936394,1.7662471492991412,2.637037718164791,0.8707905688656499,0,70.0136194578372
12,0.3,16,0.1,64,2,0.6527203585561651,0.6408284251040973,43.533377748130206,43.533377748130405,1.9895196601282805e-13,1,15.77215995802544
12,0.3,16,0.1,64,3,0.11961276942066738,0.11777265100412031,7.534349328228992,7.534349337710826,9.481833984636978e-09,1,20.608646207954735
12,0.3,16,0.1,64,4,0.029913903354391133,0.029546379538702594,1.9629910038743397,2.7378900337220555,0.7748990298477159,0,26.422549083130434
12,0.3,16,0.1,64,5,0.08264054898548939,0.08072074755588407,5.41551300296427,41.97315360361094,36.55764060064667,0,33.58316637505777
12,0.3,16,0.1,64,6,0.028818953751960037,0.02836162241874627,2.2427975556943816,2.6619826438452368,0.4191850881508552,0,43.624379749875516
12,0.3,16,0.1,64,8,0.030179718243952505,0.02967906325393549,2.0867055005773425,2.228100814586943,0.1413953140096007,0,56.01310258382
12,0.3,16,0.1,64,10,0.05563494382984306,0.05519114989164753,1.9906251822695695,4.32699021815709,2.3363650358875203,0,70.47992950002663
12,0.3,16,0.1,64,12,0.03984037535396863,0.03919148724519215,2.1991041829319147,2.97627806405128,0.7771738811193654,0,85.21745975012891
12,1.0,4,0.1,16,2,0.11489069399751498,0.1118112896623495,7.16855644622212,7.168556446223707,1.5862866575844237e-12,1,3.268347166944295
12,1.0,4,0.1,16,3,0.03537119934078867,0.03487622745877936,2.3677969192527715,2.858607434896648,0.4908105156438767,0,6.942863791948184
12,1.0,4,0.1,16,4,0.09303776889509846,0.09168198941138964,6.0116876742170025,47.224987201487316,41.213299527270316,0,12.298955458914861
12,1.0,4,0.1,16,5,0.04183827740714083,0.041331305802257724,2.603174254755296,25.86699516879189,23.263820914036597,0,18.085774125065655
12,1.0,4,0.1,16,6,0.07095792570645273,0.06976369162450131,5.009146904549467,5.78855822386162,0.7794113193121532,0,21.9905410411302
12,1.0,4,0.1,16,8,0.0663922296860437,0.06541592231114615,4.5621400795040365,5.443998444547934,0.8818583650438976,0,31.22762354183942
12,1.0,4,0.1,16,10,0.24901842510310274,0.2463127995194602,4.78528405651954,33.49940255129004,28.7141184947705,0,41.852740792091936
12,1.0,4,0.1,16,12,0.07755311768192769,0.07627635646536449,4.13830551654821,4.98277707472762,0.8444715581794098,0,53.92614487488754
12,1.0,6,0.1,24,2,0.32732399911834775,0.3220623039443886,20.946034856363656,20.946034856364093,4.369837824924616e-13,1,3.539798582904041
12,1.0,6,0.1,24,3,0.1136188116677195,0.11131353716324388,6.972547893223174,57.7090559744085,50.73650808118533,0,7.874281583819538
12,1.0,6,0.1,24,4,0.09710813356821037,0.0956912989265829,5.9081143169642525,44.26768571190593,38.35957139494168,0,14.629611417185515
12,1.0,6,0.1,24,5,0.08302898727115669,0.08234916718325727,5.245009200066787,17.94420206382342,12.699192863756632,0,21.160529665881768
12,1.0,6,0.1,24,6,0.06578034548513201,0.06499190100151761,4.9429178036326045,11.571583836450499,6.628666032817894,0,28.411295333877206
12,1.0,6,0.1,24,8,0.043889772018747886,0.04357557333225803,3.035546167122919,7.166222479243859,4.13067631212094,0,41.212396500166506
12,1.0,6,0.1,24,10,0.037537816398369006,0.0370892428307772,2.34082255440839,6.43252338289848,4.09170082849009,0,54.24076791689731
12,1.0,6,0.1,24,12,0.1357888598792125,0.13485189093495514,3.5938866297235674,10.126809553502007,6.53292292377844,0,67.4840286669787
12,1.0,8,0.1,32,2,0.5867459778130016,0.5783685109054322,39.0076405018608,39.00764050186091,1.1368683772161603e-13,1,4.091483709169552
12,1.0,8,0.1,32,3,0.08626151472543886,0.0853992979158186,5.442870260262435,49.82454993586125,44.38167967559882,0,7.958679792005569
12,1.0,8,0.1,32,4,0.03133536188288755,0.03074698351718752,1.9701769405215142,55.41649062361426,53.44631368309275,0,13.564574250020087
12,1.0,8,0.1,32,5,0.07506653540485678,0.07436808497674294,4.709505345398918,19.320044750019647,14.610539404620729,0,21.395288459025323
12,1.0,8,0.1,32,6,0.021736234096445935,0.021350386529293656,1.5750146426127594,6.420850650529768,4.845836007917008,0,31.52469579083845
12,1.0,8,0.1,32,8,0.02651682955026834,0.026274249243342394,1.3789934544989706,8.590712898375077,7.211719443876107,0,41.574497082969174
12,1.0,8,0.1,32,10,0.024783314449621063,0.02467321927031838,1.709020159192933,2.5437163114567367,0.8346961522638037,0,54.76602904102765
12,1.0,8,0.1,32,12,0.229756922247558,0.2270553873966566,1.4747712590906517,16.888747267901472,15.41397600881082,0,68.20077291596681
12,1.0,12,0.1,48,2,0.9152234328415287,0.9075283983542912,68.91660170261957,68.91660170261973,1.5631940186722204e-13,1,7.902762334095314
12,1.0,12,0.1,48,3,0.3963189574606233,0.39157288966697557,25.06875702931483,53.36373875577518,28.29498172646035,0,10.19744929112494
12,1.0,12,0.1,48,4,0.157015771530032,0.15415159215119917,9.592949049473814,51.12126777008453,41.52831872061071,0,16.363191582961008
12,1.0,12,0.1,48,5,0.09920918422860447,0.09814744769192597,6.329627164071643,14.303281531857184,7.973654367785541,0,22.961890625068918
12,1.0,12,0.1,48,6,0.11650279932884222,0.11359955966315964,7.924610032122142,18.72003171135974,10.795421679237599,0,34.75344029208645
12,1.0,12,0.1,48,8,0.14296947757412348,0.14111989785948525,5.0998161167945835,22.411455562259235,17.31163944546465,0,50.71876037516631
12,1.0,12,0.1,48,10,0.08092178552059515,0.07975517618067293,5.035593081349717,6.311435070882281,1.2758419895325641,0,58.412458167178556
12,1.0,12,0.1,48,12,0.13543835236155108,0.13356936120593693,6.132449552482449,9.375636711227353,3.2431871587449033,0,71.11981416703202
12,1.0,16,0.1,64,2,0.9812105619061152,0.9780078673102702,81.46476532083969,83.12748078909733,1.6627154682576446,0,32.748837042134255
12,1.0,16,0.1,64,3,0.7737922205376415,0.7670194206303155,53.91530680967288,53.915306811080114,1.407236993600236e-09,1,24.991431041853502
12,1.0,16,0.1,64,4,0.31352389441192813,0.30838003867427655,19.48971628732154,60.95685749817241,41.46714121085087,0,29.160532250069082
12,1.0,16,0.1,64,5,0.09757196848591645,0.09613255282424477,6.763822944843894,42.562039670099665,35.79821672525577,0,32.099796042079106
12,1.0,16,0.1,64,6,0.05771268353833202,0.05677705627097708,4.133113791241534,25.3268142915615,21.193700500319967,0,39.16539337486029
12,1.0,16,0.1,64,8,0.11358087949420628,0.11270475565972597,4.424341528345701,9.869902923524911,5.445561395179211,0,55.11424395791255
12,1.0,16,0.1,64,10,0.12956729415094018,0.1284872015952868,3.575324068569065,9.826977708266991,6.251653639697926,0,63.33745245891623
12,1.0,16,0.1,64,12,0.10193076114734474,0.10067677177368592,4.277831307827456,11.22987875550419,6.952047447676734,0,77.04180083284155
12,1.5,4,0.1,16,2,0.15976638807074187,0.1554386967603656,9.998303816020778,9.998303816021824,1.0462741784067475e-12,1,5.382127790944651
12,1.5,4,0.1,16,3,0.04687184774230018,0.046139590347083204,3.4505129587167853,6.163916879654807,2.713403920938022,0,7.778742875205353
12,1.5,4,0.1,16,4,0.12209107212454016,0.12032262970538381,7.729543011548932,46.632038854665645,38.90249584311671,0,12.931589083047584
12,1.5,4,0.1,16,5,0.0682382816636943,0.06728753167275392,4.21676759416523,27.646850583493148,23.430082989327918,0,18.33787054219283
12,1.5,4,0.1,16,6,0.07561412326388453,0.07459746393769491,5.3372010784407955,7.110360683184336,1.7731596047435403,0,23.648425874998793
12,1.5,4,0.1,16,8,0.08084211825620884,0.0791818986856098,6.1803294058932225,6.454683591517261,0.27435418562403857,0,35.548920542001724
12,1.5,4,0.1,16,10,0.08483314685339427,0.08340074883726978,6.384238947613192,7.094245646797452,0.7100066991842597,0,46.043711999896914
12,1.5,4,0.1,16,12,0.15553132750892285,0.15385990203036232,6.112307820469156,18.037122902193627,11.924815081724471,0,58.31590695795603
12,1.5,6,0.1,24,2,0.40461929398928786,0.3993978137516568,26.222654760130645,26.222654760130837,1.9184653865522705e-13,1,3.594505624845624
12,1.5,6,0.1,24,3,0.052544436845255026,0.05185252267344377,3.3183155864221376,3.3190356357089645,0.000720049286826896,0,7.276240292005241
12,1.5,6,0.1,24,4,0.016470898878491878,0.016217969884309517,1.0677857015345569,58.18963374738309,57.12184804584854,0,13.573727541835979
12,1.5,6,0.1,24,5,0.04201345741054642,0.04121701644262195,2.7204902180905184,22.568576045001997,19.84808582691148,0,19.8752009999007
12,1.5,6,0.1,24,6,0.016612557868557733,0.016397735782203705,1.368513502889269,2.2546632709175607,0.8861497680282917,0,25.75421345885843
12,1.5,6,0.1,24,8,0.02917946777118253,0.028777177716342424,2.1797237356090133,3.2837897057238083,1.104065970114795,0,37.73069966607727
12,1.5,6,0.1,24,10,0.04598989630690975,0.04513956335295694,2.4196821559344035,2.9017127950013943,0.48203063906699084,0,51.53513449989259
12,1.5,6,0.1,24,12,0.11431666361175233,0.1126505693014016,1.6027734558514486,12.478121985931597,10.87534853008015,0,62.827123540919274
12,1.5,8,0.1,32,2,0.6395696274070763,0.6308706298476662,42.921148044303635,42.921148044303806,1.7053025658242404e-13,1,3.4089175001718104
12,1.5,8,0.1,32,3,0.17191039399869854,0.16943782862948095,10.686482809011027,53.70137922594038,43.01489641692935,0,7.051617291988805
12,1.5,8,0.1,32,4,0.07541222137048087,0.07465371169974684,4.741801381703745,44.44537892415354,39.70357754244979,0,13.22140695899725
12,1.5,8,0.1,32,5,0.10375980399282538,0.10200744961875804,6.4421414250903934,48.278408760265485,41.836267335175094,0,19.46246875007637
12,1.5,8,0.1,32,6,0.04504385026337132,0.04418602954724338,3.0158321481342796,15.937081954124526,12.921249805990247,0,25.198521208018064
12,1.5,8,0.1,32,8,0.04965744877823146,0.04846263995404121,3.496145564264129,4.184985538453115,0.6888399741889861,0,37.146105458028615
12,1.5,8,0.1,32,10,0.10147431451506109,0.10004483786822546,3.1767740361592334,10.043487632009617,6.866713595850383,0,49.37125233304687
12,1.5,8,0.1,32,12,0.0655211519318434,0.06477063441168741,2.851728375079436,4.486250930525058,1.634522555445622,0,62.93162675015628
12,1.5,12,0.1,48,2,0.8726871053367264,0.8625502412688102,63.591180292310746,63.5911802923108,5.684341886080802e-14,1,5.26424558297731
12,1.5,12,0.1,48,3,0.5439404968939054,0.5403126191510583,34.73751428871965,61.623370541356465,26.885856252636813,0,9.321343125076964
12,1.5,12,0.1,48,4,0.19176566261104883,0.18862612721147043,12.018867044453355,23.07993697924729,11.061069934793935,0,15.086004540789872
12,1.5,12,0.1,48,5,0.05041703912536353,0.04954393099680014,3.2334362342539134,21.924182759602193,18.69074652534828,0,21.705714917043224
12,1.5,12,0.1,48,6,0.23327626515294864,0.23044939411573523,15.932974318916754,21.641690476417164,5.70871615750041,0,27.090159500017762
12,1.5,12,0.1,48,8,0.08511588379074515,0.08431307237519585,5.270337615936389,14.383666307133689,9.1133286911973,0,39.31378695811145
12,1.5,12,0.1,48,10,0.2025659988723419,0.20124650613223824,4.724567640983099,17.26609177153315,12.541524130550052,0,51.50057295802981
12,1.5,12,0.1,48,12,0.06864711264514986,0.06750964805833418,3.920584569453159,9.579952326650321,5.659367757197162,0,63.65282299998216
12,1.5,16,0.1,64,2,0.9686631120901753,0.9653573240833723,77.94912912662478,77.94912912671738,9.259792932425626e-11,1,15.275575167033821
12,1.5,16,0.1,64,3,0.761097695837702,0.7522166475033508,53.053223321344205,53.05325575375819,3.243241398109831e-05,1,17.881459082942456
12,1.5,16,0.1,64,4,0.5101778210769834,0.5043601660835944,34.10428799970363,34.10428976365865,1.7639550193848663e-06,1,24.736841707956046
12,1.5,16,0.1,64,5,0.2475082229243353,0.24481540350279754,15.938971966579778,48.911624335366234,32.972652368786456,0,32.14520845818333
12,1.5,16,0.1,64,6,0.13072963697155932,0.1278642587983409,9.854125077450805,32.79908796121153,22.944962883760724,0,37.23636379092932
12,1.5,16,0.1,64,8,0.10401012085033434,0.10236579868403639,9.314507505411566,10.143656661950851,0.8291491565392857,0,49.418953999876976
12,1.5,16,0.1,64,10,0.1473002329201486,0.14553627900698793,8.133830809514702,11.84509165287408,3.711260843359378,0,61.98543274984695
12,1.5,16,0.1,64,12,0.08974073488974627,0.08767149325998394,8.609138723487119,9.199513053137048,0.5903743296499293,0,73.17921604099683
